"anchor_sid","anchor_paper","anchor_repo","anchor_sim","anchor_is_blueprint_gold","anchor_lean_annotation","k1_total","k1_resolved","k1_annotated_only","k1_matched_only","k1_none","k2_total","k2_resolved","k2_annotated_only","k2_matched_only","k2_none","k1_unformalized_examples"
"81f6d543-ecd1-463f-9949-9edb2aae5182","Fermat's Last Theorem","ImperialCollegeLondon/FLT","0.9882384538650513","True","Hurwitz.quot_rem","2","2","0","0","0","1","1","0","0","0","[]"
"37cd7f44-7059-4f71-8732-f2e8b60e4283","The Polynomial Freiman-Ruzsa Conjecture","teorth/pfr","0.9766650795936584","False","BSG","2","2","0","0","0","5","5","0","0","0","[]"
"b3205137-2cfa-4977-86eb-fa3b3ea1aa99","The Polynomial Freiman-Ruzsa Conjecture","teorth/pfr","0.9749799966812134","True","multiDist_indep","8","8","0","0","0","36","35","0","0","1","[]"
"2fcd5dc3-f048-482a-97ce-9899a4c9b6dc","The Polynomial Freiman-Ruzsa Conjecture","teorth/pfr","0.9740515947341919","False","ProbabilityTheory.mutualInfo_nonneg","5","5","0","0","0","26","26","0","0","0","[]"
"f6dd0825-624c-4da7-9b3d-67d2fcaff7d2","Brownian motion project","RemyDegenne/brownian-motion","0.9733104705810547","True","MeasureTheory.Submartingale.monotone_convex_comp","1","1","0","0","0","38","21","1","0","16","[]"
"6bf481ff-dd0d-4461-a9e9-cc29acf046f1","The Polynomial Freiman-Ruzsa Conjecture","teorth/pfr","0.9712660908699036","True","ProbabilityTheory.mutual_comp_le","7","7","0","0","0","36","36","0","0","0","[]"
"a9b0dd44-62f7-4780-95e8-fe09564c0bed","The Polynomial Freiman-Ruzsa Conjecture","teorth/pfr","0.9687130451202393","False","ProbabilityTheory.IsUniform.entropy_eq","2","2","0","0","0","14","14","0","0","0","[]"
"c2b687bb-0191-4490-af8f-25c3e8fc1f9b","The Polynomial Freiman-Ruzsa Conjecture","teorth/pfr","0.9636386036872864","False","rdist_def","15","15","0","0","0","77","76","0","0","1","[]"
"1aa3400a-baa7-4481-8156-a9dffc6618c9","Brownian motion project","RemyDegenne/brownian-motion","0.9632808566093445","True","MeasurableSet.nullMeasurableSet_fst","5","5","0","0","0","9","8","1","0","0","[]"
"f754a74d-b3d6-4cb9-b64c-7d043e3074b5","Toric varieties","YaelDillies/toric","0.9608438014984131","True","essImage_hopfSpec","8","6","0","0","2","24","17","0","0","7","[{""sid"": ""ad202908-fb6e-4ccf-938d-ba50d0d90567"", ""ref"": ""4.2.10"", ""label"": ""0-diag-tors"", ""kind"": ""proposition"", ""src_paper"": ""Toric varieties"", ""body_head"": ""\\uses{0-diag} Let $G$ be an abelian group with an element of torsion $n$. Let $R$ be a commutative ring with $n$ invertible. Then $D_R(G)$ i""}, {""sid"": ""910b6628-8162-41d6-8f0c-89fa335c7a35"", ""ref"": ""4.2.9"", ""label"": ""0-subgroup-diag"", ""kind"": ""proposition"", ""src_paper"": ""Toric varieties"", ""body_head"": ""\\uses{0-diag} Let $R$ be a domain. Let $G$ be an abelian group. If $H$ is a closed subgroup of $D_R(G)$, then $H$ is a diagonalisable group ""}]"
"f0a1b995-4ab4-41b8-a880-cc5004e3de88","Carleson operators on doubling metric measure spaces","fpvandoorn/carleson","0.958445131778717","False","classical_carleson","1","1","0","0","0","4","4","0","0","0","[]"
"ddb66b80-b2ed-4d89-8485-737c85c9bf4e","The Polynomial Freiman-Ruzsa Conjecture","teorth/pfr","0.957667350769043","False","sum_of_rdist_eq","14","14","0","0","0","57","57","0","0","0","[]"
"e7075b31-20b4-4586-b8ae-9636ad5a27e3","The Polynomial Freiman-Ruzsa Conjecture","teorth/pfr","0.9570403099060059","True","ProbabilityTheory.IndepFun.rdist_eq","27","27","0","0","0","81","80","0","0","1","[]"
"05714221-49bb-4172-a7d5-b2b4f638e246","The Polynomial Freiman-Ruzsa Conjecture","teorth/pfr","0.9561742544174194","True","ProbabilityTheory.max_entropy_le_entropy_add, ProbabilityTheory.max_entropy_le_entropy_sub","18","18","0","0","0","58","57","0","0","1","[]"
"4c9156fd-6567-46a0-993b-708ac0722d52","Toric varieties","YaelDillies/toric","0.9552761912345886","True","AlgebraicGeometry.ToricVariety","5","1","0","0","4","27","10","0","0","17","[{""sid"": ""25c459f8-3315-46dd-a43b-9377a229a4f5"", ""ref"": ""5.2.1"", ""label"": ""1-1-aff-tor-var-diag-aff-mon"", ""kind"": ""proposition"", ""src_paper"": ""Toric varieties"", ""body_head"": ""\\uses{0-diag, 5-1-tor-var} Let $k$ be a field. Let $G$ be a finitely generated free abelian group. Let $M$ be an affine monoid with Grothend""}, {""sid"": ""259ba562-c09a-4db7-9fbe-4c547fed4825"", ""ref"": ""3.1.41"", ""label"": ""1-2-18-aff-tor-var-rat-polyhedral-cone"", ""kind"": ""definition"", ""src_paper"": ""Toric varieties"", ""body_head"": ""\\uses{5-1-tor-var, 1-2-17-dual-lat-cone} $U_\\sigma := \\Spec \\bbC[S_\\sigma]$ is an affine toric variety.""}, {""sid"": ""ad202908-fb6e-4ccf-938d-ba50d0d90567"", ""ref"": ""4.2.10"", ""label"": ""0-diag-tors"", ""kind"": ""proposition"", ""src_paper"": ""Toric varieties"", ""body_head"": ""\\uses{0-diag} Let $G$ be an abelian group with an element of torsion $n$. Let $R$ be a commutative ring with $n$ invertible. Then $D_R(G)$ i""}, {""sid"": ""ac77d20e-99a9-4b0c-9ba1-a3ce892ba5a5"", ""ref"": ""5.4.9"", ""label"": ""5-1-aff-tor-var-iso-diag-aff-mon"", ""kind"": ""theorem"", ""src_paper"": ""Toric varieties"", ""body_head"": ""\\uses{0-aff-mon, 5-1-tor-var, 5-1-tor-hom, 1-1-7-ya, 1-1-10-lat-ideal} Let $k$ be a field. Let $T$ be a torus over $k$. Let $V$ be a toric v""}]"
"5cd82bfa-19c8-44de-a7c3-b12cd300302d","The Polynomial Freiman-Ruzsa Conjecture","teorth/pfr","0.954575777053833","False","condRuzsaDist_diff_ofsum_le","5","5","0","0","0","42","42","0","0","0","[]"
"9d30b74d-11fd-4ba7-8dc6-982ee2785306","The Polynomial Freiman-Ruzsa Conjecture","teorth/pfr","0.9541765451431274","True","condRuzsaDist_diff_le, condRuzsaDist_diff_le', condRuzsaDist_diff_le'', condRuzsaDist_diff_le'''","17","17","0","0","0","72","72","0","0","0","[]"
"201d7cb7-e957-40d1-984c-b3a8160116b8","Sphere Packing in Dimension 8","thefundamentaltheor3m/Sphere-Packing-Lean","0.9533624649047852","True","SpherePacking.MainTheorem","5","1","0","0","4","12","9","0","0","3","[{""sid"": ""d6279d74-e7cb-46c1-b415-e8027fe3336b"", ""ref"": ""1.16"", ""label"": ""corollary:upper-bound-E8"", ""kind"": ""corollary"", ""src_paper"": ""Sphere Packing in Dimension 8"", ""body_head"": ""\\uses{thm:periodic-packing-optimal, theorem:CE_Main} All packing $\\mathcal{P} \\subseteq \\mathbb{R}^8$ has density satisfying $\\Delta_{\\mathc""}, {""sid"": ""9c3e1d00-af70-42bc-b020-7f53a9aac60f"", ""ref"": ""5.3"", ""label"": ""thm:g"", ""kind"": ""theorem"", ""src_paper"": ""Sphere Packing in Dimension 8"", ""body_head"": ""\\uses{thm:g1} There exists a radial Schwartz function $g:\\mathbb{R}^8\\to\\mathbb{R}$ which satisfies: \\begin{align} g(x)&\\leq 0\\mbox{ for } \\""}, {""sid"": ""7a25480a-157f-4b46-9913-9f14afc88cfa"", ""ref"": ""6.1"", ""label"": ""def:Gamma-1-Action"", ""kind"": ""lemma"", ""src_paper"": ""Sphere Packing in Dimension 8"", ""body_head"": ""The modular group $\\Gamma_1:=\\mathrm{SL}_2(\\mathbb{Z})$ acts on $\\mathfrak{H}$ by linear fractional transformations $$\\left(\\begin{smallmatr""}, {""sid"": ""4980a7e8-f09c-47e8-849d-a89699877364"", ""ref"": ""1.15"", ""label"": ""theorem:CE_Main"", ""kind"": ""theorem"", ""src_paper"": ""Sphere Packing in Dimension 8"", ""body_head"": ""\\uses{E8-Lattice,SpherePackingConstant,SpherePacking.density,E8Packing-density,thm:g,thm:Cohn-Elkies-general} All \\emph{periodic} packing $\\""}]"
"0ece0a1a-b6d3-41a6-95e8-a79659eb1fd8","The Polynomial Freiman-Ruzsa Conjecture","teorth/pfr","0.9530720114707947","True","ProbabilityTheory.cond_chain_rule, ProbabilityTheory.cond_chain_rule'","1","1","0","0","0","12","12","0","0","0","[]"
"cffe3be8-34e3-4107-9de9-e043ca04cc89","The Polynomial Freiman-Ruzsa Conjecture","teorth/pfr","0.9520614147186279","True","torsion_free_doubling","4","4","0","0","0","41","41","0","0","0","[]"
"e61c8f5b-9639-46b0-8f61-93f6b496657e","The Polynomial Freiman-Ruzsa Conjecture","teorth/pfr","0.9519443511962891","True","multidist_ruzsa_I","10","10","0","0","0","52","51","0","0","1","[]"
"a74e0ce2-0634-4290-980a-c8c5c3b6f31a","Fermat's Last Theorem","ImperialCollegeLondon/FLT","0.9518148899078369","False","IsModuleTopology.continuous_bilinear_of_finite_left","2","2","0","0","0","1","1","0","0","0","[]"
"032f7125-35a2-4303-a932-f998ef7310ad","Brownian motion project","RemyDegenne/brownian-motion","0.9517481327056885","False","Metric.packingNumber","4","4","0","0","0","5","5","0","0","0","[]"
"a95592de-6a8b-4fd1-aefa-2368fe8fc363","Brownian motion project","RemyDegenne/brownian-motion","0.9508715867996216","True","ProbabilityTheory.IsLocalSubmartingale.doob_meyer","6","5","0","0","1","43","17","3","0","23","[{""sid"": ""2cf8d0ce-3599-4a23-b17a-3283f755f351"", ""ref"": ""2.6.70"", ""label"": ""thm:Doob_Meyer"", ""kind"": ""theorem"", ""src_paper"": ""Brownian motion project"", ""body_head"": ""Let $S = (S_t )_{0\\leq t\\leq T}$ be a cadlag submartingale of class $D$. Then, $S$ can be written in a unique way in the form $S = M + A$ wh""}]"
"28534295-1815-4032-8349-1f5618232bb6","The Polynomial Freiman-Ruzsa Conjecture","teorth/pfr","0.9503800272941589","True","ProbabilityTheory.condMutualInfo_eq_zero","4","4","0","0","0","25","25","0","0","0","[]"
"11b93637-cd3c-4428-b188-2357a6c5a1af","Sphere Packing in Dimension 8","thefundamentaltheor3m/Sphere-Packing-Lean","0.9495100975036621","False","volume_ball_ratio_tendsto_nhds_one''","1","1","0","0","0","6","6","0","0","0","[]"
"9f0cd73a-f23d-4a55-82ef-223d7eaf9144","Brownian motion project","RemyDegenne/brownian-motion","0.9494990110397339","True","ProbabilityTheory.classD_of_uniformIntegrable_bounded_stoppingTime","3","3","0","0","0","22","19","0","0","3","[]"
"49bb084d-90a4-4b0a-b74f-cd5f0b43fbb3","The Polynomial Freiman-Ruzsa Conjecture","teorth/pfr","0.9487115144729614","True","ProbabilityTheory.entropy_neg","14","14","0","0","0","56","56","0","0","0","[]"
"97be675e-e394-42b8-aa3b-70eed709d95b","The Polynomial Freiman-Ruzsa Conjecture","teorth/pfr","0.9484310746192932","True","torsion_PFR","4","4","0","0","0","29","28","0","0","1","[]"
"8b3d769b-4a18-4561-b25c-900ecd883a11","Toric varieties","YaelDillies/toric","0.9478896856307983","True","AlgebraicGeometry.Scheme.asOver.instIsCommMonObj, AlgebraicGeometry.Scheme.asOver.instCommGrpObj","3","3","0","0","0","7","7","0","0","0","[]"
"4b80bac3-0a6a-4dc1-97a7-b175269a09d8","The Polynomial Freiman-Ruzsa Conjecture","teorth/pfr","0.9476680755615234","True","better_PFR_conjecture","4","4","0","0","0","19","18","0","0","1","[]"
"7bf4b7b2-87e2-4846-b7aa-0527da897cc0","Toric varieties","YaelDillies/toric","0.9460983276367188","True","essImage_algSpec","6","6","0","0","0","19","13","0","0","6","[]"
"0acc4901-9789-4f94-8f48-267a53c7f521","The Polynomial Freiman-Ruzsa Conjecture","teorth/pfr","0.944861888885498","True","ent_of_sum_le_ent_of_sum","8","8","0","0","0","47","47","0","0","0","[]"
"700995f9-71c4-4aac-9519-ec05ffbc355c","The Polynomial Freiman-Ruzsa Conjecture","teorth/pfr","0.9444166421890259","False","ProbabilityTheory.entropy_triple_add_entropy_le","6","6","0","0","0","37","37","0","0","0","[]"
"dd1233a3-15aa-4e32-a7ea-bf64de0c199d","Sphere Packing in Dimension 8","thefundamentaltheor3m/Sphere-Packing-Lean","0.9439663887023926","True","periodic_constant_eq_constant","6","4","0","0","2","12","8","0","0","4","[{""sid"": ""d6279d74-e7cb-46c1-b415-e8027fe3336b"", ""ref"": ""1.16"", ""label"": ""corollary:upper-bound-E8"", ""kind"": ""corollary"", ""src_paper"": ""Sphere Packing in Dimension 8"", ""body_head"": ""\\uses{thm:periodic-packing-optimal, theorem:CE_Main} All packing $\\mathcal{P} \\subseteq \\mathbb{R}^8$ has density satisfying $\\Delta_{\\mathc""}, {""sid"": ""9c3e1d00-af70-42bc-b020-7f53a9aac60f"", ""ref"": ""5.3"", ""label"": ""thm:g"", ""kind"": ""theorem"", ""src_paper"": ""Sphere Packing in Dimension 8"", ""body_head"": ""\\uses{thm:g1} There exists a radial Schwartz function $g:\\mathbb{R}^8\\to\\mathbb{R}$ which satisfies: \\begin{align} g(x)&\\leq 0\\mbox{ for } \\""}]"
"1c8ac708-bf73-4fda-aec0-5aa48a6f2a31","Carleson operators on doubling metric measure spaces","fpvandoorn/carleson","0.9425278306007385","True","lower_secant_bound'","6","6","0","0","0","6","6","0","0","0","[]"
"111c5144-bb97-4d68-b593-72c50cf4d61a","Carleson operators on doubling metric measure spaces","fpvandoorn/carleson","0.9422764778137207","True","integrable_bump_convolution","3","3","0","0","0","9","9","0","0","0","[]"
"539bbdb9-a4a3-4386-9d14-3feda9a7da7a","Brownian motion project","RemyDegenne/brownian-motion","0.941620945930481","True","HasBoundedCoveringNumber.subset","3","3","0","0","0","23","23","0","0","0","[]"
"39f30a47-9121-4485-bea5-fb933b7233fc","The Polynomial Freiman-Ruzsa Conjecture","teorth/pfr","0.941580057144165","True","ent_of_diff_le","11","11","0","0","0","67","67","0","0","0","[]"
"cc6bba2a-199a-4372-b14a-d638aa4e3961","The Polynomial Freiman-Ruzsa Conjecture","teorth/pfr","0.9401165246963501","True","rho_of_subgroup","8","6","0","0","2","16","16","0","0","0","[{""sid"": ""a6ab960a-30c0-4419-b9bd-82158c0a12ec"", ""ref"": ""13.13"", ""label"": ""rhominus-nonneg"", ""kind"": ""lemma"", ""src_paper"": ""The Polynomial Freiman-Ruzsa Conjecture"", ""body_head"": ""\\uses{rhominus-def} We have $\\rho^-(X) \\geq 0$.""}, {""sid"": ""e718ebc3-30d1-487b-ac6a-729c57b3edd8"", ""ref"": ""13.17"", ""label"": ""rho-init"", ""kind"": ""lemma"", ""src_paper"": ""The Polynomial Freiman-Ruzsa Conjecture"", ""body_head"": ""\\uses{rho-def} We have $\\rho(U_A) = 0$.""}]"
"47d26d6b-eeda-4085-9e54-7776c44a69e4","Brownian motion project","RemyDegenne/brownian-motion","0.9399351477622986","True","edist_nearestPt_le","2","2","0","0","0","3","3","0","0","0","[]"
"fa022adc-9208-42a4-80a4-4156b129185c","The Polynomial Freiman-Ruzsa Conjecture","teorth/pfr","0.9398232698440552","True","ent_of_proj_le","9","9","0","0","0","58","58","0","0","0","[]"
"cf4f931a-52c7-462e-ac53-c9aa4e86fd69","Brownian motion project","RemyDegenne/brownian-motion","0.9377181529998779","True","ProbabilityTheory.IsPreLocalizingSequence","5","4","1","0","0","45","35","1","0","9","[]"
"44fc4c81-9528-46c8-8e97-6eac5a62fc7c","The Polynomial Freiman-Ruzsa Conjecture","teorth/pfr","0.9368895888328552","False","ProbabilityTheory.entropy","10","10","0","0","0","54","54","0","0","0","[]"
"82cf29b7-f754-4479-b400-9fdee50147f2","The Polynomial Freiman-Ruzsa Conjecture","teorth/pfr","0.9365711808204651","True","KLDiv_add_le_KLDiv_of_indep","5","5","0","0","0","11","10","0","0","1","[]"
"a15dfd3c-e141-4072-8ba0-9c8c24d7510a","The Polynomial Freiman-Ruzsa Conjecture","teorth/pfr","0.9364840984344482","False","ProbabilityTheory.condEntropy","9","9","0","0","0","52","52","0","0","0","[]"
"ffbf49bf-1c14-4640-8053-8da85a0dc5da","Toric varieties","YaelDillies/toric","0.9363999962806702","True","commGrpAlg","2","2","0","0","0","18","12","0","0","6","[]"
"9edc8aa8-8685-4049-8b9c-87eebc8e401b","Brownian motion project","RemyDegenne/brownian-motion","0.9362910985946655","True","coveringNumber_Icc_zero_one_le_one_div","2","2","0","0","0","19","19","0","0","0","[]"
"88777bd1-5a9b-4351-bb8c-d69417f8b368","Sphere Packing in Dimension 8","thefundamentaltheor3m/Sphere-Packing-Lean","0.9362659454345703","True","SpherePacking.scale_density","4","4","0","0","0","5","5","0","0","0","[]"
"afd272af-03e5-475a-b17d-c04bd4d1a68d","Class Field Theory","kbuzzard/ClassFieldTheory","0.9362573623657227","True","Rep.tateCohomology_of_trivialCohomology, Rep.trivialHomology_of_trivialCohomology","5","5","0","0","0","19","12","0","0","7","[]"
"8dae7da5-3c9d-4a41-a8b1-a2bf42951d68","The Polynomial Freiman-Ruzsa Conjecture","teorth/pfr","0.9360619783401489","True","card_of_dual_constrained","3","3","0","0","0","1","1","0","0","0","[]"
"ca3394c0-81f0-4aa5-a2f4-73a9c3f7dbc8","Brownian motion project","RemyDegenne/brownian-motion","0.9359673261642456","True","MeasureTheory.IsMeasurableAnalytic, MeasureTheory.IsMeasurableAnalyticFor","4","4","0","0","0","5","5","0","0","0","[]"
"da7f0b00-9b60-4bcd-a5f1-7c38c9e8b3af","Brownian motion project","RemyDegenne/brownian-motion","0.935744047164917","False","ProbabilityTheory.isLocalizingSequence_localizingSequenceOfProp","3","3","0","0","0","15","13","2","0","0","[]"
"e54c28f9-aa3c-459a-955a-0702a6d5863c","Sphere Packing in Dimension 8","thefundamentaltheor3m/Sphere-Packing-Lean","0.9356071949005127","True","ModularForm.dimension_level_one","6","5","0","0","1","13","11","0","0","2","[{""sid"": ""d526ff78-1043-41e0-862c-35dc080e147a"", ""ref"": ""6.30"", ""label"": ""cor:dim-mf"", ""kind"": ""corollary"", ""src_paper"": ""Sphere Packing in Dimension 8"", ""body_head"": ""\\uses{def:Mk, thm:lvl1_dims} We have \\begin{align} \\dim M_2(\\mathrm{SL}_{2}(\\mathbb{Z})) &= 0, \\\\ \\dim M_4(\\mathrm{SL}_{2}(\\mathbb{Z})) &= 1""}]"
"c00e4e7e-cf17-4174-a907-1f3760997570","The sphere eversion project","leanprover-community/sphere-eversion","0.9349051713943481","True","HtpyFormalSol","0","0","0","0","0","0","0","0","0","0","[]"
"c79eef94-3cf7-4431-8ca4-828983b44d13","The Polynomial Freiman-Ruzsa Conjecture","teorth/pfr","0.9338780641555786","False","rho_of_sum_le","4","4","0","0","0","8","7","0","0","1","[]"
"e8fb79e5-21d7-4869-ab8c-9c98229526db","The Polynomial Freiman-Ruzsa Conjecture","teorth/pfr","0.9331634640693665","False","app_ent_PFR","7","7","0","0","0","32","32","0","0","0","[]"
"94aab4c6-8392-4c11-9a4b-187cbcf98d93","The Polynomial Freiman-Ruzsa Conjecture","teorth/pfr","0.932900071144104","True","ProbabilityTheory.mutualInfo, ProbabilityTheory.mutualInfo_def","7","7","0","0","0","50","50","0","0","0","[]"
"171654d5-a887-42a5-a7fb-6e7c6e8c55db","Brownian motion project","RemyDegenne/brownian-motion","0.9328894019126892","False","ProbabilityTheory.lintegral_sup_rpow_edist_le_sum","4","4","0","0","0","27","27","0","0","0","[]"
"ed9edf4a-8817-42c2-acd4-f7eddb80a56b","Brownian motion project","RemyDegenne/brownian-motion","0.9315654039382935","True","MeasureTheory.UniformIntegrable.condExp'","4","4","0","0","0","21","20","1","0","0","[]"
"aa5d4fe0-3a50-408f-9b3c-01a00c92b233","Brownian motion project","RemyDegenne/brownian-motion","0.9311926364898682","False","MeasureTheory.Martingale.stoppedValue_min_ae_eq_condExp'","9","8","1","0","0","59","42","3","0","14","[]"
"3d6042b2-f01f-4d1a-a96c-5dc8143867b9","Brownian motion project","RemyDegenne/brownian-motion","0.9310870170593262","True","ProbabilityTheory.IsLocalMartingale","14","9","0","0","5","91","50","8","0","33","[{""sid"": ""60d5fb14-03cf-4c03-b20e-93e9da808774"", ""ref"": ""2.3.30"", ""label"": ""thm:IsLocalMartingale.eq_zero_of_finiteVariation"", ""kind"": ""theorem"", ""src_paper"": ""Brownian motion project"", ""body_head"": ""\\uses{def:IsLocalMartingale} Let $M$ be a continuous local martingale with $M_0 = 0$. If $M$ is also a finite variation process, then $M_t =""}, {""sid"": ""a69acde5-4fe7-42f5-8be5-f602f79c8394"", ""ref"": ""2.7.41"", ""label"": ""def:continuousSemiMartingale"", ""kind"": ""definition"", ""src_paper"": ""Brownian motion project"", ""body_head"": ""\\uses{def:IsLocalMartingale} A continuous semi-martingale is a process that can be decomposed into a local martingale and a finite variation""}, {""sid"": ""4bbd9413-b979-4d02-b039-74d8e092841b"", ""ref"": ""2.3.65"", ""label"": ""lem:IsLocalMartingale.locally_classD"", ""kind"": ""lemma"", ""src_paper"": ""Brownian motion project"", ""body_head"": ""\\uses{def:IsLocalMartingale, def:classD, def:locally} \\notready Every local martingale is locally of class D.""}, {""sid"": ""b8f7c652-f29c-48cb-9b59-8c8652e3699f"", ""ref"": ""2.3.66"", ""label"": ""lem:IsLocalMartingale.martingale_iff_classDL"", ""kind"": ""lemma"", ""src_paper"": ""Brownian motion project"", ""body_head"": ""\\uses{def:IsLocalMartingale, def:classDL, def:Martingale, def:IsCadlag} \\notready A local martingale is a cadlag martingale if and only if i""}, {""sid"": ""4be17bb8-72a8-46b6-863d-b9523ed7abe3"", ""ref"": ""2.7.34"", ""label"": ""def:covariation"", ""kind"": ""definition"", ""src_paper"": ""Brownian motion project"", ""body_head"": ""\\uses{def:IsLocalMartingale, def:quadraticVariation} For $M$ and $N$ local martingales, the covariation $\\langle M, N \\rangle$ is a stochast""}]"
"148afe52-f769-46d6-8aa4-d008c269af17","Brownian motion project","RemyDegenne/brownian-motion","0.9308594465255737","False","ProbabilityTheory.ClassDL","16","14","0","0","2","63","52","2","0","9","[{""sid"": ""b8f7c652-f29c-48cb-9b59-8c8652e3699f"", ""ref"": ""2.3.66"", ""label"": ""lem:IsLocalMartingale.martingale_iff_classDL"", ""kind"": ""lemma"", ""src_paper"": ""Brownian motion project"", ""body_head"": ""\\uses{def:IsLocalMartingale, def:classDL, def:Martingale, def:IsCadlag} \\notready A local martingale is a cadlag martingale if and only if i""}, {""sid"": ""5cfea075-2d86-4da0-8054-ec281e70e84e"", ""ref"": ""2.3.67"", ""label"": ""lem:IsLocalSubmartingale.submartingale_iff_classDL_of_nonnegative"", ""kind"": ""lemma"", ""src_paper"": ""Brownian motion project"", ""body_head"": ""\\uses{def:IsLocalSubmartingale, def:classDL, def:Submartingale, def:IsCadlag} \\notready A nonnegative local submartingale is a cadlag submar""}]"
"a4dee7c9-88d4-4d97-b61e-da2e2109222f","The Polynomial Freiman-Ruzsa Conjecture","teorth/pfr","0.9296761751174927","True","PFR_projection'","4","4","0","0","0","25","25","0","0","0","[]"
"7226b099-62b0-4f93-9979-92679e7307f5","The Polynomial Freiman-Ruzsa Conjecture","teorth/pfr","0.9294477105140686","True","approx_hom_pfr","6","6","0","0","0","23","22","0","0","1","[]"
"79bd95d0-7829-4b42-b4ea-ab9670812ff9","The Polynomial Freiman-Ruzsa Conjecture","teorth/pfr","0.9293107390403748","False","ProbabilityTheory.entropy_pair_eq_add","10","10","0","0","0","71","71","0","0","0","[]"
"2535e280-a95d-423b-bffd-c56de21df6e3","The Polynomial Freiman-Ruzsa Conjecture","teorth/pfr","0.9293045997619629","False","ProbabilityTheory.IdentDistrib.rdist_congr","15","15","0","0","0","80","79","0","0","1","[]"
"f450be78-fd53-4a00-befe-8547c384471b","Sphere Packing in Dimension 8","thefundamentaltheor3m/Sphere-Packing-Lean","0.9288073778152466","False","SchwartzMap.PoissonSummation_Lattices","7","4","0","0","3","17","9","0","0","8","[{""sid"": ""14b127b4-1f60-4e8b-80a0-f65d8802f7fd"", ""ref"": ""4.5"", ""label"": ""lemma:inv-power-summable"", ""kind"": ""lemma"", ""src_paper"": ""Sphere Packing in Dimension 8"", ""body_head"": ""Let $X \\subset \\mathbb{R}^d$ be a set of sphere packing centres of separation $1$ that is periodic with some lattice $\\Lambda \\subset \\mathb""}, {""sid"": ""ac1b038b-9641-42a1-b1bd-902e8429705e"", ""ref"": ""7.1"", ""label"": ""def:phi4-phi2-phi0"", ""kind"": ""definition"", ""src_paper"": ""Sphere Packing in Dimension 8"", ""body_head"": ""\\uses{def:Ek,def:E2} \\begin{align} \\phi_{-4} &:= \\frac{E_4^2}{\\Delta} \\\\ \\phi_{-2} &:= \\frac{E_4(E_2 E_4 - E_6)}{\\Delta} \\\\ \\phi_{0} &:= \\fr""}, {""sid"": ""a77027a2-a45a-4d47-99cd-b3f8594265ae"", ""ref"": ""4.6"", ""label"": ""lemma:Schwartz-summable"", ""kind"": ""lemma"", ""src_paper"": ""Sphere Packing in Dimension 8"", ""body_head"": ""\\uses{def:Schwartz-Space} Let $f : \\mathbb{R}^d \\to \\mathbb{C}$ be a Schwartz function and let $X \\subset \\mathbb{R}^d$ be periodic with res""}]"
"248afe9e-9ba4-4008-9305-61b79f93fedb","Sphere Packing in Dimension 8","thefundamentaltheor3m/Sphere-Packing-Lean","0.928546667098999","True","PeriodicSpherePackingConstant","3","3","0","0","0","12","9","0","0","3","[]"
"3e849e2c-75c1-495b-a72b-a896c61b7a42","Toric varieties","YaelDillies/toric","0.9283524751663208","True","Bialgebra.IsDiagonalisable","4","2","0","0","2","6","4","0","0","2","[{""sid"": ""5aea8dd5-ecd6-43cc-a7b9-bf11a67235e6"", ""ref"": ""2.3.24"", ""label"": ""0-bialg-bij-of-span-grp-like"", ""kind"": ""proposition"", ""src_paper"": ""Toric varieties"", ""body_head"": ""\\uses{0-is-diag-bialg, 0-grp-like-grp} Let $A$ be a bialgebra over a domain $R$, let $G$ be a subgroup of $\\GrpLike(A)$ (which is a monoid b""}, {""sid"": ""4d8e5e3d-91b1-4bd1-8bc9-9f8a4c091012"", ""ref"": ""2.3.25"", ""label"": ""0-is-diag-bialg-quot"", ""kind"": ""proposition"", ""src_paper"": ""Toric varieties"", ""body_head"": ""\\uses{0-is-diag-bialg} Let $R$ be a domain, $G$ a commutative group, $A$ a $R$-bialgebra and $f : R[G] \\to A$ a surjective bialgebra hom. Th""}]"
"0763a243-6b20-46d0-a0c9-8e659b71bb91","The Polynomial Freiman-Ruzsa Conjecture","teorth/pfr","0.9283105134963989","True","ProbabilityTheory.chain_rule, ProbabilityTheory.chain_rule'","13","13","0","0","0","51","51","0","0","0","[]"
"7b1668f3-2287-4e2e-b23b-4fb44b82e85e","Brownian motion project","RemyDegenne/brownian-motion","0.9274787306785583","False","MeasurableSet.isPavingAnalytic_Icc_real","5","5","0","0","0","18","16","0","0","2","[]"
"f359642c-959a-426a-bae9-e4618654701e","Sphere Packing in Dimension 8","thefundamentaltheor3m/Sphere-Packing-Lean","0.9269539713859558","True","E8Packing_density","4","3","0","0","1","16","13","0","0","3","[{""sid"": ""4980a7e8-f09c-47e8-849d-a89699877364"", ""ref"": ""1.15"", ""label"": ""theorem:CE_Main"", ""kind"": ""theorem"", ""src_paper"": ""Sphere Packing in Dimension 8"", ""body_head"": ""\\uses{E8-Lattice,SpherePackingConstant,SpherePacking.density,E8Packing-density,thm:g,thm:Cohn-Elkies-general} All \\emph{periodic} packing $\\""}]"
"edbc07ba-a5d8-4f46-9c77-660a58a13d9a","Brownian motion project","RemyDegenne/brownian-motion","0.9259745478630066","True","ProbabilityTheory.IsLocalizingSequence","11","10","1","0","0","43","31","4","0","8","[]"
